t,cmd_pitch,cmd_roll
0.038,-4.98484151642847e-06,-1.97184553225291e-07
0.039,-5.89973615935435e-06,-2.3287169804341e-07
0.04,-6.81463080228023e-06,-2.68558842861529e-07
0.041,-7.72952544520611e-06,-3.04245987679648e-07
0.042,-8.644420088132e-06,-3.39933132497767e-07
0.043,-9.95938162312645e-06,-3.90958937095581e-07
0.044,-1.12992941799326e-05,-4.42941369803125e-07
0.045,-1.26392067367388e-05,-4.9492380251067e-07
0.046,-1.42869685393844e-05,-5.58695265525046e-07
0.047,-1.60072927081943e-05,-6.25248805254297e-07
0.048,-1.79291721371165e-05,-6.99539110621231e-07
0.049,-2.00476103112034e-05,-7.81419572723783e-07
0.05,-2.23486206694456e-05,-8.7042431523389e-07
0.051,-2.48637303324455e-05,-9.6798216568443e-07
0.052,-2.75818878935774e-05,-1.07403007990727e-06
0.053,-3.04853091380153e-05,-1.18804718236784e-06
0.054,-3.36424957362411e-05,-1.31369563388425e-06
0.055,-3.70497244210815e-05,-1.45202043702119e-06
0.056,-4.06517548280564e-05,-1.6009973976819e-06
0.057,-4.4637252221319e-05,-1.77409318614855e-06
0.058,-4.86535071267416e-05,-1.94912352221918e-06
0.059,-5.30688934143486e-05,-2.15271449369581e-06
0.06,-5.77967788732763e-05,-2.38067743235583e-06
0.061,-6.26493667978812e-05,-2.61906211294858e-06
0.062,-6.76514505162471e-05,-2.87080776366347e-06
0.063,-7.30964587830656e-05,-3.16213915461461e-06
0.064,-7.85414670498841e-05,-3.45347054556575e-06
0.065,-8.47467232141618e-05,-3.82250537484851e-06
0.066,-9.10076856745035e-05,-4.19723383479484e-06
0.067,-9.72686481348452e-05,-4.57196229474118e-06
0.068,-0.000103750049097341,-4.9710531384258e-06
0.069,-0.000111431638817772,-5.50278623286687e-06
0.07,-0.000119113228538203,-6.03451932730795e-06
0.071,-0.000126794818258633,-6.56625242174902e-06
0.072,-0.000134476407979064,-7.09798551619009e-06
0.073,-0.000142157997699494,-7.62971861063116e-06
0.074,-0.000150471087416274,-8.22989572681475e-06
0.075,-0.000160162124042522,-8.97941920685743e-06
0.076,-0.00016985316066877,-9.7289426869001e-06
0.077,-0.000179544197295018,-1.04784661669428e-05
0.078,-0.000189235233921266,-1.12279896469855e-05
0.079,-0.000198926270547514,-1.19775131270281e-05
0.08,-0.00020979187557157,-1.28376561806628e-05
0.081,-0.000221964248011,-1.38208691675108e-05
0.082,-0.00023413662045043,-1.48040821543587e-05
0.083,-0.00024630899288986,-1.57872951412067e-05
0.084,-0.00025848136532929,-1.67705081280547e-05
0.085,-0.00027065373776872,-1.77537211149026e-05
0.086,-0.000284268282940009,-1.885235515868e-05
0.087,-0.000298720925169166,-2.00180644189633e-05
0.088,-0.000313173567398322,-2.11837736792466e-05
0.089,-0.000328118466589232,-2.23835156977686e-05
0.09,-0.000344062824949173,-2.36523564897194e-05
0.091,-0.000360322492770562,-2.49418983636661e-05
0.092,-0.000377270805456195,-2.62766519915995e-05
0.093,-0.000394918514827061,-2.76582207214274e-05
0.094,-0.00041318306150944,-2.90848599251131e-05
0.095,-0.000431989524746612,-3.05591588540704e-05
0.096,-0.000451189485659049,-3.20705180314147e-05
0.097,-0.000470948911162934,-3.36565112596815e-05
0.098,-0.000490911876913141,-3.52712489365661e-05
0.099,-0.000511361341572046,-3.70078541186229e-05
0.1,-0.00053186385290836,-3.87930446864049e-05
0.101,-0.000552485646304195,-4.06874855438362e-05
0.102,-0.000572979810088867,-4.26974837044336e-05
0.103,-0.000593384717826551,-4.47882953062649e-05
0.104,-0.000613230208014763,-4.70866427631084e-05
0.105,-0.000632829580160784,-4.94585161943717e-05
0.106,-0.000651509905382605,-5.20703897994986e-05
0.107,-0.000669543838650965,-5.48214139666779e-05
0.108,-0.000686722296269915,-5.77565987144459e-05
0.109,-0.000702561827914851,-6.09462766414829e-05
0.11,-0.000717857217959211,-6.42393809928262e-05
0.111,-0.000730330682344792,-6.80096784758641e-05
0.112,-0.000742780462316616,-7.17839810394533e-05
0.113,-0.000753724188726919,-7.57858767659675e-05
0.114,-0.000762345664986408,-8.01387083890728e-05
0.115,-0.000770967141245897,-8.44915400121781e-05
0.116,-0.000776782711199026,-8.92140896320874e-05
0.117,-0.000781875289575137,-9.40319036579947e-05
0.118,-0.00078425464523519,-9.91420177976818e-05
0.119,-0.000786314623746969,-0.000104285925212652
0.12,-0.000785482785973433,-0.000109663782981914
0.121,-0.000784340572708914,-0.0001150558953626
0.122,-0.000780791178568572,-0.000120558562310284
0.123,-0.000776707666793925,-0.000126060535996213
0.124,-0.000770736784634257,-0.000131560059956421
0.125,-0.000764102104315583,-0.000137013298099771
0.126,-0.000756100867410658,-0.000142371247958542
0.127,-0.000747381702219741,-0.00014758400311361
0.128,-0.000737723580010953,-0.000152606862441117
0.129,-0.000727961397015434,-0.000157573650655734
0.13,-0.000717262814707754,-0.000162035878476464
0.131,-0.000706564232400073,-0.000166498106297194
0.132,-0.000695808327597532,-0.000170380010197175
0.133,-0.000685034982845566,-0.000174085354792603
0.134,-0.00067467048817206,-0.000177387732554279
0.135,-0.000664840405434278,-0.000180163388426923
0.136,-0.000655204929511626,-0.00018283170607269
0.137,-0.000647317864014641,-0.000184535662450741
0.138,-0.000639430798517657,-0.000186239618828792
0.139,-0.000633726749800354,-0.00018704210206797
0.14,-0.000628686337716696,-0.000187570537665933
0.141,-0.000625198472444188,-0.000187564640665962
0.142,-0.000623738776464717,-0.000186860718357113
0.143,-0.000622689077977802,-0.000186033285916924
0.144,-0.000625317100463379,-0.00018409795450518
0.145,-0.000627945122948956,-0.000182162623093435
0.146,-0.000633897316741241,-0.000179337143899134
0.147,-0.000640859250780255,-0.00017624127610008
0.148,-0.000649691119623125,-0.000172707968492582
0.149,-0.000660964357432561,-0.000168603543661707
0.15,-0.00067269391947418,-0.000164416145360173
0.151,-0.000688510289285343,-0.000159485642483778
0.152,-0.000704326659096507,-0.000154555139607383
0.153,-0.000720466830503874,-0.000149593061002171
0.154,-0.000740585316685808,-0.000144243034375889
0.155,-0.000760703802867742,-0.000138893007749607
0.156,-0.00078097429499598,-0.000133556674535519
0.157,-0.000804127519393078,-0.000128480031433326
0.158,-0.000827280743790177,-0.000123403388331133
0.159,-0.000850471071300484,-0.000118352044803141
0.16,-0.000875113683642083,-0.000114290973645151
0.161,-0.000899756295983681,-0.00011022990248716
0.162,-0.00092439890832528,-0.00010616883132917
0.163,-0.000948819094776173,-0.000103810264021637
0.164,-0.000973239222190855,-0.000101452148592153
0.165,-0.000997659349605537,-9.90940331626699e-05
0.166,-0.00102015842179725,-9.89180359090661e-05
0.167,-0.00104260734184134,-9.8799006259293e-05
0.168,-0.00106505626188544,-9.86799766095199e-05
0.169,-0.00108409679146,-0.000100988372846221
0.17,-0.00110295559149128,-0.000103426195274453
0.171,-0.00112181439152255,-0.000105864017702684
0.172,-0.00113616458315256,-0.000110727724623163
0.173,-0.00115014501205128,-0.000115790384656405
0.174,-0.00116412544095,-0.000120853044689646
0.175,-0.00117303743264898,-0.000128109111991776
0.176,-0.00118138016748201,-0.000135611529815463
0.177,-0.00118972290231504,-0.000143113947639149
0.178,-0.00119305773446358,-0.000152375557894685
0.179,-0.00119566961765861,-0.000161891128022798
0.18,-0.00119828150085364,-0.000171406698150912
0.181,-0.00119653681024741,-0.000182079980514577
0.182,-0.00119401529622901,-0.000192959695274466
0.183,-0.00119149378221062,-0.000203839410034355
0.184,-0.00118550513615768,-0.000215091420386978
0.185,-0.00117877336061606,-0.000226423226902745
0.186,-0.00117204158507443,-0.000237755033418513
0.187,-0.00116518628796049,-0.000249042339302843
0.188,-0.00115616474035538,-0.000259549218635724
0.189,-0.00114714319275027,-0.000270056097968605
0.19,-0.00113812164514516,-0.000280562977301486
0.191,-0.00112870916146403,-0.000290443429055148
0.192,-0.00111922575121602,-0.000299524599068525
0.193,-0.00111009733745537,-0.000307800843032962
0.194,-0.00110173263638263,-0.000314921280022332
0.195,-0.00109381284645386,-0.000321482625320107
0.196,-0.00108689908611005,-0.000326833859082087
0.197,-0.00108112758426223,-0.000331036325463242
0.198,-0.00107605752732788,-0.000334543501218139
0.199,-0.00107272028670807,-0.000336509546224916
0.2,-0.00107088007008151,-0.000337281552962792
0.201,-0.00107054853261186,-0.000336934387798443
0.202,-0.00107180223782582,-0.000335486701254048
0.203,-0.00107470568933999,-0.000332967580284616
0.204,-0.00107931083742978,-0.000329416267054497
0.205,-0.00108603319038225,-0.000324694160447073
0.206,-0.00109458550516106,-0.00031906006882087
0.207,-0.00110488399116505,-0.000312630294804314
0.208,-0.00111690062977671,-0.000305487758840528
0.209,-0.00113059231916587,-0.000297720601435348
0.21,-0.00114589778160565,-0.000289422202148009
0.211,-0.0011629839452414,-0.000280642461983612
0.212,-0.00118152312725124,-0.000271566751408527
0.213,-0.00120136400714765,-0.000262312901258513
0.214,-0.00122240803502338,-0.000252993773676489
0.215,-0.00124441173785199,-0.000243724490415859
0.216,-0.00126731291265234,-0.000234636319716679
0.217,-0.00129087604307309,-0.000225835715928948
0.218,-0.00131489076209385,-0.000217402961075819
0.219,-0.00133921284169374,-0.000209488414612223
0.22,-0.00136363537933127,-0.000202200381359042
0.221,-0.00138797591934655,-0.000195560912293327
0.222,-0.00141203882288869,-0.000189737008227657
0.223,-0.00143564461345088,-0.000184777051764712
0.224,-0.00145878468125686,-0.000180581990470313
0.225,-0.00148125282767577,-0.000177303144883723
0.226,-0.00150284147104526,-0.000175098111098085
0.227,-0.001523489283889,-0.000173917705139675
0.228,-0.00154309992455317,-0.000173782898621851
0.229,-0.00156159246284339,-0.000174703603355209
0.23,-0.00157899706286825,-0.000176598670823031
0.231,-0.00159506254253388,-0.000179628486983353
0.232,-0.00160982608640602,-0.000183702338557842
0.233,-0.0016233556800491,-0.000188718064687927
0.234,-0.00163564356462984,-0.000194638325348441
0.235,-0.00164648727523276,-0.000201553190143732
0.236,-0.00165605527823299,-0.000209292263374049
0.237,-0.00166443221296484,-0.00021775420182513
0.238,-0.00167152503097378,-0.000226938693588709
0.239,-0.00167741458128826,-0.000236729186002377
0.24,-0.00168220896395963,-0.000247032646378994
0.241,-0.00168608563721132,-0.000257682663010653
0.242,-0.00168896194967748,-0.000268710447680964
0.243,-0.00169105092496167,-0.000279955223509361
0.244,-0.00169208275123776,-0.000291423631318224
0.245,-0.00169240648822226,-0.000302945406936928
0.246,-0.0016918878577723,-0.000314404949196002
0.247,-0.00169095219577068,-0.000325749424021906
0.248,-0.00168958031341384,-0.000336973536835944
0.249,-0.00168756216277787,-0.000347799747085895
0.25,-0.00168530200663796,-0.000358361554940666
0.251,-0.00168276156266192,-0.000368601584469589
0.252,-0.00167992195414328,-0.00037819918656544
0.253,-0.00167699030362669,-0.000387418533432906
0.254,-0.00167395836223154,-0.000396132167219355
0.255,-0.00167091912935046,-0.000404124031479123
0.256,-0.0016679428152663,-0.000411547715784893
0.257,-0.00166514440790798,-0.000418223095116514
0.258,-0.00166263121828051,-0.00042417829564954
0.259,-0.00166049967904229,-0.000429296910991998
0.26,-0.00165836813980407,-0.000434415526334457
0.261,-0.00165732979729687,-0.00043785910389673
0.262,-0.00165634462697408,-0.000441221209007422
0.263,-0.00165624146878266,-0.000443614089233826
0.264,-0.0016568750449284,-0.000445197387338521
0.265,-0.00165776531612848,-0.000446563637005973
0.266,-0.00166044387436387,-0.000446417801030146
0.267,-0.00166312243259927,-0.00044627196505432
0.268,-0.00166747928034868,-0.000444996805717731
0.269,-0.00167253442956602,-0.000443251758346929
0.27,-0.00167832871791865,-0.000441107801163254
0.271,-0.00168596082747935,-0.000437971980771155
0.272,-0.00169359293704005,-0.000434836160379056
0.273,-0.00170325681077352,-0.000430817383381382
0.274,-0.00171323107431888,-0.000426663718320227
0.275,-0.00172515594946003,-0.00042186964553465
0.276,-0.00173729100978456,-0.000417024652520827
0.277,-0.00175110277681403,-0.000411807764869206
0.278,-0.00176524764630598,-0.000406561890545967
0.279,-0.00178069066333229,-0.00040120305105276
0.28,-0.00179656300688782,-0.000395888545131313
0.281,-0.0018133627541728,-0.000390669805758153
0.282,-0.00183060701807244,-0.000385633359915038
0.283,-0.00184844369989216,-0.00038083986101779
0.284,-0.00186667334077455,-0.000376503214884176
0.285,-0.00188523648054648,-0.000372554293335206
0.286,-0.00190382703827483,-0.000368734080160395
0.287,-0.00192266878646382,-0.000366093032758887
0.288,-0.00194151053465282,-0.000363451985357379
0.289,-0.00196014049982176,-0.000361877934154202
0.29,-0.00197865935685866,-0.000360863663213291
0.291,-0.0019969894062252,-0.000360239571124743
0.292,-0.00201462342776755,-0.000361053849295006
0.293,-0.00203225744930989,-0.000361868127465269
0.294,-0.00204882871950885,-0.000364144260972014
0.295,-0.00206508409737875,-0.00036685491652369
0.296,-0.00208082769172695,-0.000370106604737047
0.297,-0.00209552443123774,-0.00037446497699761
0.298,-0.00210956165844556,-0.000379374011497177
0.299,-0.00212266663488864,-0.000385061432224131
0.3,-0.00213491096655984,-0.00039133094239644
0.301,-0.00214629569733299,-0.000398181835999323
0.302,-0.00215663397414509,-0.00040559289606597
0.303,-0.00216623379599498,-0.000413399250832832
0.304,-0.00217424058746932,-0.000421773289134595
0.305,-0.00218147072357613,-0.000430424092067595
0.306,-0.00218870085968293,-0.000439074895000595
0.307,-0.00219481893156068,-0.000447913148355101
0.308,-0.00219931768871646,-0.000457024354673341
0.309,-0.00220381644587224,-0.000466135560991582
0.31,-0.00220800491148232,-0.000475204126713922
0.311,-0.00221031903858758,-0.000484015118835331
0.312,-0.00221263316569285,-0.000492826110956739
0.313,-0.00221494729279811,-0.000501637103078148
0.314,-0.00221602044406718,-0.000509565720945268
0.315,-0.00221691942467543,-0.000517370497797539
0.316,-0.00221781840528367,-0.00052517527464981
0.317,-0.00221838042809061,-0.000532124894722332
0.318,-0.00221872865663754,-0.000538531931687372
0.319,-0.00221907868626175,-0.000544922601395319
0.32,-0.00221960120661851,-0.000549745764710676
0.321,-0.00222012372697526,-0.000554568928026032
0.322,-0.00222094286434883,-0.000558662033812403
0.323,-0.00222219086969983,-0.000561699575426386
0.324,-0.00222343887505082,-0.000564737117040369
0.325,-0.0022256557416505,-0.000566257639206824
0.326,-0.00222810376369892,-0.000567416223777335
0.327,-0.00223087492726941,-0.00056819353619439
0.328,-0.00223489241371723,-0.000567500322000364
0.329,-0.00223890990016505,-0.000566807107806339
0.33,-0.00224402525589621,-0.000565088229643571
0.331,-0.0022498591659264,-0.000562698055484763
0.332,-0.00225569874669616,-0.000560303730603138
0.333,-0.00226346653390125,-0.000556498046525473
0.334,-0.00227123432110633,-0.000552692362447808
0.335,-0.0022797742264749,-0.000548477196591167
0.336,-0.00228946532725921,-0.000543651510779065
0.337,-0.00229915642804351,-0.000538825824966963
0.338,-0.00231045680237725,-0.000533580199807291
0.339,-0.00232215956609148,-0.000528229571285094
0.34,-0.00233386232980571,-0.000522878942762897
0.341,-0.00234638826026629,-0.000517615157440634
0.342,-0.00235996542785038,-0.000512462276496009
0.343,-0.00237354259543446,-0.000507309395551384
0.344,-0.00238721896579962,-0.000502239566453615
0.345,-0.00240206224994447,-0.000498146669085819
0.346,-0.00241690553408933,-0.000494053771718023
0.347,-0.00243174881823418,-0.000489960874350226
0.348,-0.00244698132586432,-0.000486972199630925
0.349,-0.00246236704991056,-0.000484418198160225
0.35,-0.00247774449336168,-0.000482019605794836
0.351,-0.0024930376861557,-0.000481202218531061
0.352,-0.00250833087894971,-0.000480384831267285
0.353,-0.00252334731057232,-0.000480455502784231
0.354,-0.00253804072268471,-0.000481562664755868
0.355,-0.0025527341347971,-0.000482669826727504
0.356,-0.00256653387388457,-0.000485418774329212
0.357,-0.00258015494467838,-0.000488495957235014
0.358,-0.00259347405138907,-0.000491958641975713
0.359,-0.0026056245114934,-0.000496913277038622
0.36,-0.00261777497159773,-0.000501867912101531
0.361,-0.00262891039694441,-0.000507780513385856
0.362,-0.00263930255132808,-0.000514394596536258
0.363,-0.00264969470571175,-0.00052100867968666
0.364,-0.00265827515523204,-0.000528888817832212
0.365,-0.00266675870005308,-0.000536836674887739
0.366,-0.00267462906080506,-0.000545080490245568
0.367,-0.00268120341673117,-0.00055394983292446
0.368,-0.00268777777265728,-0.000562819175603352
0.369,-0.00269293566222983,-0.000571975563980968
0.37,-0.0026974664171349,-0.00058125904066419
0.371,-0.00270199717203996,-0.000590542517347411
0.372,-0.00270647052632996,-0.000599814787554314
0.373,-0.00270912926293278,-0.000608732785074171
0.374,-0.00271178799953559,-0.000617650782594028
0.375,-0.00271444673613841,-0.000626568780113884
0.376,-0.00271669749905943,-0.000635003102197105
0.377,-0.00271824822002277,-0.00064260748569689
0.378,-0.00271979894098611,-0.000650211869196676
0.379,-0.00272134966194945,-0.000657816252696461
0.38,-0.0027227202375556,-0.000663938531852313
0.381,-0.00272401570176015,-0.00066944284928932
0.382,-0.00272531116596471,-0.000674947166726326
0.383,-0.00272663125744741,-0.000680339095015509
0.384,-0.00272849572477095,-0.000683246707477946
0.385,-0.00273036019209449,-0.000686154319940383
0.386,-0.00273222465941803,-0.00068906193240282
0.387,-0.00273457448903819,-0.00069093639360531
0.388,-0.00273771347153213,-0.000691131049245041
0.389,-0.00274085245402607,-0.000691325704884773
0.39,-0.00274399143652,-0.000691520360524504
0.391,-0.0027484218297965,-0.000689972547600347
0.392,-0.00275335853119289,-0.000687741585677863
0.393,-0.00275829523258927,-0.000685510623755379
0.394,-0.00276334900248955,-0.000683179680217893
0.395,-0.00277037993495499,-0.000679160153502041
0.396,-0.00277741086742044,-0.000675140626786188
0.397,-0.00278444179988588,-0.000671121100070336
0.398,-0.00279223154795017,-0.000666743108508392
0.399,-0.00280119114887018,-0.000661812477906728
0.4,-0.00281015074979019,-0.000656881847305063
0.401,-0.00281990043082752,-0.000651892356660437
0.402,-0.00283043841166347,-0.000646844138604505
0.403,-0.00284097639249942,-0.000641795920548574
0.404,-0.00285231624911398,-0.000637042849682265
0.405,-0.00286417378217092,-0.000632480320482357
0.406,-0.00287603131522786,-0.000627917791282448
0.407,-0.00288856528569219,-0.000624093133631816
0.408,-0.00290136913437983,-0.000620562864583246
0.409,-0.00291417298306746,-0.000617032595534676
0.41,-0.00292735863758911,-0.000615071034109264
0.411,-0.00294062700674193,-0.000613449318387902
0.412,-0.00295389537589475,-0.000611827602666541
0.413,-0.00296716374504757,-0.000610205886945179
0.414,-0.00298024159983234,-0.000610244250141151
0.415,-0.00299319579475839,-0.000611360144268115
0.416,-0.00300614998968443,-0.000612476038395079
0.417,-0.00301910418461048,-0.000613591932522043
0.418,-0.00303157582774207,-0.000615844377169946
0.419,-0.00304329542944347,-0.000619868099199992
0.42,-0.00305501503114487,-0.000623891821230037
0.421,-0.00306673463284628,-0.000627915543260082
0.422,-0.00307816534488294,-0.000632355115555574
0.423,-0.00308823716801381,-0.00063875077829376
0.424,-0.00309830899114468,-0.000645146441031946
0.425,-0.00310838081427555,-0.000651542103770132
0.426,-0.00311694054139222,-0.000659341491654221
0.427,-0.00312530885831957,-0.000667318571492656
0.428,-0.00313367717524693,-0.000675295651331092
0.429,-0.00314101342297207,-0.00068382100475908
0.43,-0.00314766149367429,-0.000692711943446074
0.431,-0.00315430956437651,-0.000701602882133068
0.432,-0.00316046853930745,-0.000710531581081972
0.433,-0.0031655503566945,-0.00071954344114852
0.434,-0.00317063217408154,-0.000728555301215069
0.435,-0.0031756828153611,-0.000737550061621927
0.436,-0.00317949669344725,-0.000745866474684466
0.437,-0.00318331057153341,-0.000754182887747005
0.438,-0.00318712444961956,-0.000762499300809544
0.439,-0.00319030684248743,-0.000769766763191867
0.44,-0.00319326377788604,-0.000776659721533735
0.441,-0.00319622071328465,-0.000783552679875602
0.442,-0.00319902343799926,-0.000789446521635819
0.443,-0.00320163708924262,-0.000794115374080396
0.444,-0.00320425074048598,-0.000798784226524972
0.445,-0.00320686439172934,-0.000803453078969549
0.446,-0.00320961631877253,-0.000806985431818014
0.447,-0.00321256723454546,-0.000808882280758547
0.448,-0.0032155181503184,-0.000810779129699081
0.449,-0.00321846906609134,-0.000812675978639614
0.45,-0.00322182037205178,-0.000813576594486444
0.451,-0.00322585119778747,-0.000812786459388156
0.452,-0.00322988202352317,-0.000811996324289869
0.453,-0.00323391284925886,-0.000811206189191581
0.454,-0.00323849390406865,-0.000809694222860312
0.455,-0.00324418438075915,-0.000806726834775191
0.456,-0.00324987485744965,-0.00080375944669007
0.457,-0.00325556533414015,-0.000800792058604948
0.458,-0.00326183044583043,-0.000797429413998884
0.459,-0.00326948680761532,-0.000793109812938085
0.46,-0.00327714316940021,-0.000788790211877285
0.461,-0.00328479953118509,-0.000784470610816485
0.462,-0.00329294589106904,-0.000780064669097837
0.463,-0.00330253843871451,-0.000775403900262628
0.464,-0.00331213098635999,-0.000770743131427419
0.465,-0.00332172353400546,-0.00076608236259221
0.466,-0.00333165441547769,-0.000761575486082221
0.467,-0.00334282911314508,-0.000757634363721796
0.468,-0.00335400381081248,-0.000753693241361371
0.469,-0.00336517850847988,-0.000749752119000946
0.47,-0.0033765252512966,-0.00074610503811251
0.471,-0.00338868523294708,-0.000743847859494986
0.472,-0.00340084521459755,-0.000741590680877462
0.473,-0.00341300519624803,-0.000739333502259938
0.474,-0.00342520118115771,-0.000737400690765303
0.475,-0.00343762709477109,-0.000737539394842371
0.476,-0.00345005300838446,-0.000737678098919438
0.477,-0.00346247892199784,-0.000737816802996506
0.478,-0.00347486116151182,-0.000738216390127261
0.479,-0.00348683287311118,-0.000741068226474332
0.48,-0.00349880458471053,-0.000743920062821403
0.481,-0.00351077629630988,-0.000746771899168474
0.482,-0.00352268675190911,-0.000749769034356247
0.483,-0.00353358240201175,-0.000755173281694478
0.484,-0.0035444780521144,-0.000760577529032708
0.485,-0.00355537370221705,-0.000765981776370939
0.486,-0.0035662423151635,-0.000771420212413581
0.487,-0.00357561014524489,-0.000778756400622856
0.488,-0.00358497797532629,-0.000786092588832131
0.489,-0.00359434580540768,-0.000793428777041406
0.49,-0.00360371363548908,-0.000800764965250681
0.491,-0.00361136123815698,-0.000809058209451032
0.492,-0.0036189709840007,-0.000817372515459893
0.493,-0.00362658072984443,-0.000825686821468754
0.494,-0.00363419047568816,-0.000834001127477614
0.495,-0.00364017379330997,-0.000842208726357058
0.496,-0.00364605189160375,-0.000850409421979229
0.497,-0.00365192998989754,-0.0008586101176014
0.498,-0.00365780808819133,-0.000866810813223571
0.499,-0.00366265052506946,-0.000874411595509653
0.5,-0.00366737789854446,-0.000881945726601635
0.501,-0.00367127229249868,-0.000888013474992752
0.502,-0.0036751666864529,-0.00089408122338387
0.503,-0.00367906108040711,-0.000900148971774987
0.504,-0.00368295547436133,-0.000906216720166104
0.505,-0.00368661238746703,-0.000911212574971469
0.506,-0.00368994170182101,-0.000914729780012589
0.507,-0.00369327101617499,-0.00091824698505371
0.508,-0.00369660033052897,-0.000921764190094831
0.509,-0.00369992964488295,-0.000925281395135951
0.51,-0.00370354270883706,-0.000926410033756828
0.511,-0.00370720961064622,-0.000927085472469578
0.512,-0.00371087651245539,-0.000927760911182329
0.513,-0.00371454341426455,-0.000928436349895079
0.514,-0.00371850674568962,-0.000928439541108406
0.515,-0.00372331033982331,-0.000926537172032141
0.516,-0.003728113933957,-0.000924634802955875
0.517,-0.00373291752809069,-0.00092273243387961
0.518,-0.00373772112222438,-0.000920830064803345
0.519,-0.00374365262163357,-0.000917707735743029
0.52,-0.00375011235852546,-0.0009140140567609
0.521,-0.00375657209541735,-0.00091032037777877
0.522,-0.00376303183230924,-0.00090662669879664
0.523,-0.00376967516731032,-0.00090287141374776
0.524,-0.00377794724536444,-0.000898569606440604
0.525,-0.00378621932341857,-0.000894267799133448
0.526,-0.0037944914014727,-0.000889965991826292
0.527,-0.00380276347952682,-0.000885664184519136
0.528,-0.00381187755713313,-0.000881743818718787
0.529,-0.00382176400564293,-0.000878173351348296
0.53,-0.00383165045415274,-0.000874602883977804
0.531,-0.00384153690266255,-0.000871032416607312
0.532,-0.00385142335117235,-0.00086746194923682
0.533,-0.00386237218406876,-0.00086568901878124
0.534,-0.00387338663735627,-0.000864027116948522
0.535,-0.00388440109064378,-0.000862365215115804
0.536,-0.00389541554393129,-0.000860703313283086
0.537,-0.00390659031947011,-0.000859994267489281
0.538,-0.00391804754547055,-0.00086096393207951
0.539,-0.00392950477147099,-0.000861933596669739
0.54,-0.00394096199747143,-0.000862903261259968
0.541,-0.00395241922347187,-0.000863872925850198
0.542,-0.0039636143006575,-0.000866990482077702
0.543,-0.00397473644706435,-0.000870705589775952
0.544,-0.00398585859347119,-0.000874420697474202
0.545,-0.00399698073987804,-0.000878135805172452
0.546,-0.00400788542895892,-0.000882311165095276
0.547,-0.00401793428854205,-0.000888297903082397
0.548,-0.00402798314812519,-0.000894284641069517
0.549,-0.00403803200770833,-0.000900271379056638
0.55,-0.00404808086729147,-0.000906258117043759
0.551,-0.00405712150428173,-0.000913093245137903
0.552,-0.0040655516903701,-0.000920442049983235
0.553,-0.00407398187645848,-0.000927790854828566
0.554,-0.00408241206254686,-0.000935139659673898
0.555,-0.00409076300974694,-0.000942498032133115
0.556,-0.00409735600780069,-0.000950068666261112
0.557,-0.00410394900585445,-0.000957639300389109
0.558,-0.0041105420039082,-0.000965209934517106
0.559,-0.00411713500196195,-0.000972780568645103
0.56,-0.00412295352516302,-0.000979915155748011
0.561,-0.00412787520422936,-0.000986544799126075
0.562,-0.00413279688329569,-0.00099317444250414
0.563,-0.00413771856236203,-0.000999804085882205
0.564,-0.00414264024142837,-0.00100643372926027
0.565,-0.00414652810570496,-0.00101136283332574
0.566,-0.00415027985083771,-0.00101606803272512
0.567,-0.00415403159597045,-0.00102077323212449
0.568,-0.0041577833411032,-0.00102547843152387
0.569,-0.00416139391141221,-0.00102941381111302
0.57,-0.00416468113298083,-0.00103158598491685
0.571,-0.00416796835454946,-0.00103375815872067
0.572,-0.00417125557611809,-0.0010359303325245
0.573,-0.00417454279768672,-0.00103810250632832
0.574,-0.00417803836390917,-0.00103838419651878
0.575,-0.00418161328517902,-0.00103794583263542
0.576,-0.00418518820644887,-0.00103750746875207
0.577,-0.00418876312771872,-0.00103706910486871
0.578,-0.00419247539389385,-0.00103632621590837
0.579,-0.00419700122725323,-0.00103377946237142
0.58,-0.0042015270606126,-0.00103123270883446
0.581,-0.00420605289397197,-0.00102868595529751
0.582,-0.00421057872733135,-0.00102613920176055
0.583,-0.00421590894349328,-0.0010229499869324
0.584,-0.00422185923018822,-0.00101926552119383
0.585,-0.00422780951688316,-0.00101558105545527
0.586,-0.00423375980357811,-0.0010118965897167
0.587,-0.00423971009027305,-0.00100821212397814
0.588,-0.00424726983670556,-0.00100457999501107
0.589,-0.00425485416456194,-0.00100094866538824
0.59,-0.00426243849241831,-0.000997317335765401
0.591,-0.00427002282027469,-0.000993686006142566
0.592,-0.00427822667877562,-0.000990530070434318
0.593,-0.00428733989068939,-0.000988071922773309
0.594,-0.00429645310260316,-0.0009856137751123
0.595,-0.00430556631451693,-0.000983155627451291
0.596,-0.0043146795264307,-0.000980697479790282
0.597,-0.00432470276696674,-0.000979881804261242
0.598,-0.00433491840457398,-0.000979413378060397
0.599,-0.00434513404218122,-0.000978944951859553
0.6,-0.00435534967978846,-0.000978476525658708
0.601,-0.00436566935966326,-0.000978591527694397
0.602,-0.00437630838200263,-0.000980497277041894
0.603,-0.00438694740434199,-0.000982403026389391
0.604,-0.00439758642668135,-0.000984308775736888
0.605,-0.00440822544902071,-0.000986214525084384
0.606,-0.00441862500815053,-0.000989645115259341
0.607,-0.00442890447621672,-0.000993840414790597
0.608,-0.00443918394428291,-0.000998035714321854
0.609,-0.0044494634123491,-0.00100223101385311
0.61,-0.00445965136893738,-0.00100657826586006
