t,x_ref,x_meas
12.856,0.124048000000244,0.128260037147644
12.858,0.123984000000244,0.128237388409467
12.86,0.123920000000244,0.128213743857575
12.862,0.123856000000244,0.128189185102253
12.864,0.123792000000245,0.128163336435285
12.866,0.123728000000245,0.128136508448569
12.868,0.123664000000245,0.128109154700014
12.87,0.123600000000245,0.128080234863897
12.872,0.123536000000245,0.128051281720283
12.874,0.123472000000245,0.128020388557127
12.876,0.123408000000245,0.127989495393971
12.878,0.123344000000245,0.12795774139597
12.88,0.123280000000245,0.127925029398787
12.882,0.123216000000245,0.12789130115168
12.884,0.123152000000245,0.127857106986549
12.886,0.123088000000246,0.127821586056906
12.888,0.123024000000246,0.127785752190782
12.89,0.122960000000246,0.127748610529642
12.892,0.122896000000246,0.12771099995406
12.894,0.122832000000246,0.127672405356997
12.896,0.122768000000246,0.127633049139149
12.898,0.122704000000246,0.127593031210975
12.9,0.122640000000246,0.127551837829275
12.902,0.122576000000246,0.127510247301788
12.904,0.122512000000246,0.127467980147181
12.906,0.122448000000246,0.127424869732862
12.908,0.122384000000246,0.127380944974224
12.91,0.122320000000246,0.127336565221772
12.912,0.122256000000246,0.127291175136301
12.914,0.122192000000247,0.127245550646165
12.916,0.122128000000247,0.127198828454356
12.918,0.122064000000247,0.127151861605004
12.92,0.122000000000247,0.127104078699428
12.922,0.121936000000247,0.127055878372471
12.924,0.121872000000247,0.127007117948409
12.926,0.121808000000247,0.126957690534802
12.928,0.121744000000247,0.126907860170019
12.93,0.121680000000247,0.126858029805236
12.932,0.121616000000247,0.126807091438865
12.934,0.121552000000247,0.126756140354588
12.936,0.121488000000247,0.126704844451703
12.938,0.121424000000248,0.126652919069017
12.94,0.121360000000248,0.126600993686331
12.942,0.121296000000248,0.126548519252092
12.944,0.121232000000248,0.126495830425728
12.946,0.121168000000248,0.126442642592545
12.948,0.121104000000248,0.126389345465035
12.95,0.121040000000248,0.126335491741627
12.952,0.120976000000248,0.126281576778552
12.954,0.120912000000248,0.126227065328091
12.956,0.120848000000248,0.12617247722394
12.958,0.120784000000248,0.126117346508361
12.96,0.120720000000249,0.126062044261618
12.962,0.120656000000249,0.126006150957349
12.964,0.120592000000249,0.12595025765308
12.966,0.120528000000249,0.125894035590745
12.968,0.120464000000249,0.125837425876597
12.97,0.120400000000249,0.125780414589801
12.972,0.120336000000249,0.125723242081641
12.974,0.120272000000249,0.125665628419332
12.976,0.120208000000249,0.125607830029436
12.978,0.120144000000249,0.1255497661521
12.98,0.120080000000249,0.125491401888367
12.982,0.120017000000249,0.125432908259192
12.984,0.119954000000249,0.125374054199997
12.986,0.119891000000249,0.125315076059629
12.988,0.11982800000025,0.125255878972059
12.99,0.11976500000025,0.125196429583952
12.992,0.11970400000025,0.125136860843366
12.994,0.11964300000025,0.12507723731446
12.996,0.11958200000025,0.125017306809064
12.998,0.11952100000025,0.124957376303669
13,0.11946000000025,0.124897333043547
13.002,0.11940200000025,0.1248371403678
13.004,0.11934400000025,0.124776947692054
13.006,0.11928600000025,0.124716704188888
13.008,0.11922800000025,0.124656476723497
13.01,0.11917000000025,0.124596281250791
13.012,0.119116000000251,0.124536161280171
13.014,0.119062000000251,0.124476122261369
13.016,0.119008000000251,0.124416234842533
13.018,0.118954000000251,0.124356452490908
13.02,0.118900000000251,0.124296912723999
13.022,0.118851000000251,0.124237477560544
13.024,0.118802000000251,0.124178324877224
13.026,0.118753000000251,0.124119299653015
13.028,0.118704000000251,0.124060568039662
13.03,0.118655000000251,0.124001974949722
13.032,0.118612000000252,0.123943672964898
13.034,0.118569000000252,0.123885514484023
13.036,0.118526000000252,0.123827644445904
13.038,0.118483000000252,0.123769922883883
13.04,0.118440000000252,0.123712499180685
13.042,0.118404000000252,0.123655235482488
13.044,0.118368000000252,0.123598298229196
13.046,0.118332000000252,0.123541543880324
13.048,0.118296000000252,0.123485164130128
13.05,0.118260000000252,0.123429003184898
13.052,0.118232000000252,0.123373278744493
13.054,0.118204000000252,0.123317819985512
13.056,0.118176000000253,0.12326286320524
13.058,0.118148000000253,0.123208224669749
13.06,0.118120000000253,0.123154145526763
