t,ref_x,ref_y,ref_z,ref_yaw,meas_x,meas_y,meas_z,roll,pitch,yaw,w1,w2,w3,w4
0.045,0,0,1,0,3.29741501858966e-07,-1.28981957390751e-08,0.990409161484224,7.44544699256856e-07,1.90350858371516e-05,1.01767355541746e-10,0,0,0,0
0.046,0,0,1,0,3.69692294618993e-07,-1.44441844889319e-08,0.990001312420512,8.33335471016509e-07,2.13299157245679e-05,1.18532239333714e-10,0,0,0,0
0.047,0,0,1,0,4.11265174357371e-07,-1.60526667792485e-08,0.989590453919263,9.2567430941088e-07,2.37168670354608e-05,1.36125133762787e-10,0,0,0,0
0.048,0,0,1,0,4.57315522185068e-07,-1.78341905032363e-08,0.989172032087433,1.02781772926825e-06,2.63575728675849e-05,1.5593208927922e-10,0,0,0,0
0.049,0,0,1,0,5.0769406220681e-07,-1.97855136767559e-08,0.988747157680967,1.13955090762486e-06,2.92426814675292e-05,1.77410595251452e-10,0,0,0,0
0.05,0,0,1,0,5.62063479079961e-07,-2.18975196801926e-08,0.988316839296487,1.2603379732943e-06,3.2352442314164e-05,1.99614278758408e-10,0,0,0,0
0.051,0,0,1,0,6.21057053965662e-07,-2.42049641758982e-08,0.987880732247753,1.39211409670382e-06,3.57215149950099e-05,2.20805006392252e-10,0,0,0,0
0.052,0,0,1,0,6.84377858002715e-07,-2.67096719811501e-08,0.9874396505521,1.53496091076875e-06,3.93320658407682e-05,2.38114034079577e-10,0,0,0,0
0.053,0,0,1,0,7.51621053358083e-07,-2.94009404461959e-08,0.986994232733788,1.68826960394678e-06,4.31609284258072e-05,2.5035327035686e-10,0,0,0,0
0.054,0,0,1,0,8.24174048662508e-07,-3.23673435369919e-08,0.986543320310297,1.85698856813663e-06,4.72837694157093e-05,2.51117670312686e-10,0,0,0,0
0.055,0,0,1,0,9.01915494059048e-07,-3.56347352776002e-08,0.986087454145554,2.04254054265948e-06,5.16916791577326e-05,2.34163780556875e-10,0,0,0,0
0.056,0,0,1,0,9.83688621660649e-07,-3.91530882043901e-08,0.985627949117061,2.24211038202747e-06,5.63198377699741e-05,2.00004936339687e-10,0,0,0,0
0.057,0,0,1,0,1.07347791867643e-06,-4.32275835643029e-08,0.985161974532113,2.47264364614322e-06,6.13808188512773e-05,1.20125163853058e-10,0,0,0,0
0.058,0,0,1,0,1.16391018480571e-06,-4.73466865651893e-08,0.984695481030364,2.70566045629358e-06,6.64765161997727e-05,3.65781603986904e-11,0,0,0,0
0.059,0,0,1,0,1.26291758700237e-06,-5.21152150223188e-08,0.984222862750906,2.97469745815492e-06,7.20294910242425e-05,-1.07094308971389e-10,0,0,0,0
0.06,0,0,1,0,1.36868535770481e-06,-5.74263751729397e-08,0.98374590742921,3.27372105925452e-06,7.79391028024651e-05,-3.03336140489017e-10,0,0,0,0
0.061,0,0,1,0,1.4771669408397e-06,-6.29659017900888e-08,0.983267380117895,3.58532872637627e-06,8.39905497220007e-05,-5.2245812463527e-10,0,0,0,0
0.062,0,0,1,0,1.58896039864467e-06,-6.87954891607428e-08,0.982787153691617,3.91284928667688e-06,9.02131288028225e-05,-7.71986754974656e-10,0,0,0,0
0.063,0,0,1,0,1.71056624351331e-06,-7.54844654482203e-08,0.982301893145595,4.28751639771649e-06,9.69427364317825e-05,-1.11160387339935e-09,0,0,0,0
0.064,0,0,1,0,1.83217208838196e-06,-8.21734417356978e-08,0.981816632599574,4.6621835087561e-06,0.000103672344060743,-1.45122099182405e-09,0,0,0,0
0.065,0,0,1,0,1.97142075144315e-06,-9.05267234043311e-08,0.981325200587259,5.12691710320641e-06,0.00011128544802391,-1.97319258178709e-09,0,0,0,0
0.066,0,0,1,0,2.11196217184956e-06,-9.9001955148214e-08,0.980833316367803,5.59825021632305e-06,0.000118963289171526,-2.50852598730274e-09,0,0,0,0
0.067,0,0,1,0,2.25250359225598e-06,-1.07477186892097e-07,0.980341432148347,6.06958332943969e-06,0.000126641130319143,-3.04385939281839e-09,0,0,0,0
0.068,0,0,1,0,2.39846702054211e-06,-1.16476834676425e-07,0.979848683163304,6.56853529838225e-06,0.000134578447913193,-3.63536392043235e-09,0,0,0,0
0.069,0,0,1,0,2.57395084947994e-06,-1.28331692553686e-07,0.979351225917565,7.21785954778071e-06,0.000143928498359787,-4.53269501012147e-09,0,0,0,0
0.07,0,0,1,0,2.74943467841778e-06,-1.40186550430947e-07,0.978853768671825,7.86718379717916e-06,0.000153278548806381,-5.43002609981058e-09,0,0,0,0
0.071,0,0,1,0,2.92491850735561e-06,-1.52041408308208e-07,0.978356311426086,8.51650804657762e-06,0.000162628599252975,-6.3273571894997e-09,0,0,0,0
0.072,0,0,1,0,3.10040233629344e-06,-1.63896266185469e-07,0.977858854180346,9.16583229597607e-06,0.000171978649699569,-7.22468827918881e-09,0,0,0,0
0.073,0,0,1,0,3.27588616523127e-06,-1.7575112406273e-07,0.977361396934607,9.81515654537452e-06,0.000181328700146163,-8.12201936887792e-09,0,0,0,0
0.074,0,0,1,0,3.46783106102691e-06,-1.89125792245068e-07,0.976864059001101,1.05411212184985e-05,0.000191427824004757,-9.16317587477915e-09,0,0,0,0
0.075,0,0,1,0,3.69569436748673e-06,-2.05816720007722e-07,0.976366981409518,1.14343169852463e-05,0.000203161442556936,-1.05181626085797e-08,0,0,0,0
0.076,0,0,1,0,3.92355767394655e-06,-2.22507647770376e-07,0.975869903817935,1.23275127519941e-05,0.000214895061109115,-1.18731493423802e-08,0,0,0,0
0.077,0,0,1,0,4.15142098040637e-06,-2.3919857553303e-07,0.975372826226352,1.32207085187419e-05,0.000226628679661294,-1.32281360761808e-08,0,0,0,0
0.078,0,0,1,0,4.37928428686618e-06,-2.55889503295683e-07,0.974875748634769,1.41139042854898e-05,0.000238362298213473,-1.45831228099813e-08,0,0,0,0
0.079,0,0,1,0,4.607147593326e-06,-2.72580431058337e-07,0.974378671043186,1.50071000522376e-05,0.000250095916765652,-1.59381095437819e-08,0,0,0,0
0.08,0,0,1,0,4.86742718627206e-06,-2.91935726649645e-07,0.973885939540406,1.60251811839554e-05,0.000263225292037474,-1.74795363966031e-08,0,0,0,0
0.081,0,0,1,0,5.16377155585158e-06,-3.14255267718321e-07,0.9733980432837,1.71822036714125e-05,0.000277907518045298,-1.92283874172374e-08,0,0,0,0
0.082,0,0,1,0,5.4601159254311e-06,-3.36574808786996e-07,0.972910147026993,1.83392261588695e-05,0.000292589744053122,-2.09772384378718e-08,0,0,0,0
0.083,0,0,1,0,5.75646029501062e-06,-3.58894349855671e-07,0.972422250770286,1.94962486463266e-05,0.000307271970060946,-2.27260894585061e-08,0,0,0,0
0.084,0,0,1,0,6.05280466459014e-06,-3.81213890924346e-07,0.971934354513579,2.06532711337836e-05,0.00032195419606877,-2.44749404791405e-08,0,0,0,0
0.085,0,0,1,0,6.34914903416966e-06,-4.03533431993021e-07,0.971446458256873,2.18102936212407e-05,0.000336636422076594,-2.62237914997748e-08,0,0,0,0
0.086,0,0,1,0,6.68694327653093e-06,-4.28941991682459e-07,0.970966522070561,2.31019145026862e-05,0.000353031273973846,-2.81131996629737e-08,0,0,0,0
0.087,0,0,1,0,7.04882549092214e-06,-4.56145688223791e-07,0.970491211759798,2.44717552225069e-05,0.000370421392726064,-3.0084290501932e-08,0,0,0,0
0.088,0,0,1,0,7.41070770531333e-06,-4.83349384765123e-07,0.970015901449035,2.58415959423275e-05,0.000387811511478282,-3.20553813408902e-08,0,0,0,0
0.089,0,0,1,0,7.78728061424598e-06,-5.11588067333443e-07,0.969543889445127,2.72534809419461e-05,0.000405784475029806,-3.52968388997964e-08,0,0,0,0
0.09,0,0,1,0,8.19368093142203e-06,-5.41928144813086e-07,0.969078574193694,2.87507309931824e-05,0.00042494082373187,-4.11175990687865e-08,0,0,0,0
0.091,0,0,1,0,8.60972397941854e-06,-5.72959126038863e-07,0.968615589997193,3.02750588005117e-05,0.000444466042758735,-5.02855351179533e-08,0,0,0,0
0.092,0,0,1,0,9.04682702677655e-06,-6.05499060767889e-07,0.968157696891203,3.18585252000768e-05,0.000464796885104289,-6.67637988338159e-08,0,0,0,0
0.093,0,0,1,0,9.50566125285234e-06,-6.39701395114924e-07,0.967705380732302,3.35065656579768e-05,0.000485927553813835,-9.58819164593263e-08,0,0,0,0
0.094,0,0,1,0,9.98400741001581e-06,-6.75570435597189e-07,0.967258430089876,3.52199625899427e-05,0.000507740262727417,-1.36891024408063e-07,0,0,0,0
0.095,0,0,1,0,1.04800949391239e-05,-7.13227459457497e-07,0.966816841936728,3.70049347195019e-05,0.000530123654282695,-1.88216705771397e-07,0,0,0,0
0.096,0,0,1,0,1.09892473278362e-05,-7.52276325289189e-07,0.966379331851823,3.88459963773765e-05,0.000552914047807479,-2.47003114325389e-07,0,0,0,0
0.097,0,0,1,0,1.15187373446148e-05,-7.94078991525801e-07,0.965949125064046,4.08010810210425e-05,0.000576238980194341,-3.1678180319719e-07,0,0,0,0
0.098,0,0,1,0,1.20557620112176e-05,-8.3693702824429e-07,0.965521678490362,4.28000189779951e-05,0.00059975623289268,-3.90614349636185e-07,0,0,0,0
0.099,0,0,1,0,1.2615323942007e-05,-8.84104675458007e-07,0.965104275780632,4.49829461907472e-05,0.000623661299171329,-4.75964349666804e-07,0,0,0,0
0.1,0,0,1,0,1.31804532037312e-05,-9.32899459821265e-07,0.964690191370836,4.72371863095784e-05,0.000647573323460024,-5.64049285634296e-07,0,0,0,0
0.101,0,0,1,0,1.37581013023055e-05,-9.85353064676172e-07,0.96428356857164,4.96517823776022e-05,0.000671500993700715,-6.58284065609712e-07,0,0,0,0
0.102,0,0,1,0,1.43430129104388e-05,-1.04147040663937e-06,0.963883501651064,5.2230272326828e-05,0.00069519898654096,-7.56030528946782e-07,0,0,0,0
0.103,0,0,1,0,1.49330041560057e-05,-1.10014993372963e-06,0.963488019495772,5.49233792511319e-05,0.000718736357589288,-8.56232840674246e-07,0,0,0,0
0.104,0,0,1,0,1.55284693484239e-05,-1.16509392724705e-06,0.963102447207442,5.79008115141713e-05,0.000741563528415173,-9.59200062594259e-07,0,0,0,0
0.105,0,0,1,0,1.61248017483766e-05,-1.23220603492118e-06,0.962720099221321,6.09771258408086e-05,0.000764098545614904,-1.06267409689484e-06,0,0,0,0
0.106,0,0,1,0,1.67213771533006e-05,-1.3062714643305e-06,0.962347584167657,6.43717438139995e-05,0.000785582070610558,-1.16666140913932e-06,0,0,0,0
0.107,0,0,1,0,1.73156203461775e-05,-1.38424111050552e-06,0.961980075128863,6.79455507446884e-05,0.000806363556704062,-1.26991469586267e-06,0,0,0,0
0.108,0,0,1,0,1.79067769433676e-05,-1.46737784199956e-06,0.961619191364099,7.17565075794901e-05,0.000826215920486389,-1.37219652717724e-06,0,0,0,0
0.109,0,0,1,0,1.8490388387406e-05,-1.55749442120355e-06,0.961266561752731,7.58866255768328e-05,0.00084465521796324,-1.47184468360613e-06,0,0,0,0
0.11,0,0,1,0,1.90709334694558e-05,-1.65044762138463e-06,0.960917286642154,8.01464511675732e-05,0.00086252024309337,-1.57042251046079e-06,0,0,0,0
0.111,0,0,1,0,1.96314697437424e-05,-1.75632758496312e-06,0.960582279670239,8.49875672788058e-05,0.000877449818369779,-1.66192411912488e-06,0,0,0,0
0.112,0,0,1,0,2.01918380841643e-05,-1.86231604282879e-06,0.96024739245077,8.98335621596679e-05,0.000892354756424196,-1.7533663371105e-06,0,0,0,0
0.113,0,0,1,0,2.07401286528428e-05,-1.97452844360738e-06,0.959919170589188,9.49505154863302e-05,0.00090568956806799,-1.8405751776946e-06,0,0,0,0
0.114,0,0,1,0,2.12697959746665e-05,-2.09633781539515e-06,0.959601226335758,0.000100485271544383,0.000916603332820078,-1.92125638768154e-06,0,0,0,0
0.115,0,0,1,0,2.17994632964903e-05,-2.21814718718291e-06,0.959283282082328,0.000106020027602436,0.000927517097572166,-2.00193759766847e-06,0,0,0,0
0.116,0,0,1,0,2.2304616438779e-05,-2.35044425577841e-06,0.958976646520354,0.0001119872361467,0.000935464321173413,-2.07414833154423e-06,0,0,0,0
0.117,0,0,1,0,2.28034530674761e-05,-2.4854436656592e-06,0.958672924843512,0.000118065873751972,0.000942647162777987,-2.14417649686172e-06,0,0,0,0
0.118,0,0,1,0,2.32770991979237e-05,-2.62951867487754e-06,0.958379633372152,0.000124483979641428,0.000946885145306684,-2.20560899970021e-06,0,0,0,0
0.119,0,0,1,0,2.37477726775758e-05,-2.77465355588067e-06,0.958087569513747,0.000130941360412168,0.000950775707978996,-2.26602715959709e-06,0,0,0,0
0.12,0,0,1,0,2.41906566411325e-05,-2.92839581782648e-06,0.957806604617525,0.000137674036557,0.000951429412407029,-2.31696329943813e-06,0,0,0,0
0.121,0,0,1,0,2.46305056884599e-05,-3.08292991595414e-06,0.957526873307917,0.000144424726225392,0.000951722187868246,-2.3668409540753e-06,0,0,0,0
0.122,0,0,1,0,2.50468168195564e-05,-3.24360526224443e-06,0.957256709332697,0.000151315123475979,0.000949215704587435,-2.40850930928616e-06,0,0,0,0
0.123,0,0,1,0,2.54579464998443e-05,-3.40536615173819e-06,0.956988845490651,0.000158210439208599,0.000946057837452021,-2.44825208749935e-06,0,0,0,0
0.124,0,0,1,0,2.58507668861123e-05,-3.57096294171957e-06,0.956729109452212,0.000165123135002706,0.000940598225312323,-2.48119060244534e-06,0,0,0,0
0.125,0,0,1,0,2.62374855168567e-05,-3.73744965439822e-06,0.956472669225777,0.000171995360973056,0.000934276403209353,-2.51150997496833e-06,0,0,0,0
0.126,0,0,1,0,2.6611642506558e-05,-3.90576844465452e-06,0.956223014064261,0.000178784272002787,0.000926179555538662,-2.53643733746551e-06,0,0,0,0
0.127,0,0,1,0,2.69804295518163e-05,-4.0741522393991e-06,0.955978069172804,0.000185431081839659,0.000917042101201662,-2.55794083052719e-06,0,0,0,0
0.128,0,0,1,0,2.73421934067104e-05,-4.24262105157738e-06,0.955739284703236,0.000191892041759644,0.000906543668405895,-2.57496634675267e-06,0,0,0,0
0.129,0,0,1,0,2.77037633503102e-05,-4.41078164109667e-06,0.955501665512903,0.000198295625350655,0.000895854503976887,-2.59123942972597e-06,0,0,0,0
0.13,0,0,1,0,2.80635883676194e-05,-4.57616866436746e-06,0.955274532180967,0.000204182903456439,0.000883449025691495,-2.60074168190009e-06,0,0,0,0
0.131,0,0,1,0,2.84234133849286e-05,-4.74155568763825e-06,0.955047398849031,0.000210070181562224,0.000871043547406102,-2.6102439340742e-06,0,0,0,0
0.132,0,0,1,0,2.87933033084817e-05,-4.90185661463756e-06,0.954828967840467,0.000215341520678538,0.000857901116525188,-2.61495650977413e-06,0,0,0,0
0.133,0,0,1,0,2.91662554060781e-05,-5.0606101340797e-06,0.954613184450081,0.000220425464866366,0.000844534473212042,-2.61821186147023e-06,0,0,0,0
0.134,0,0,1,0,2.95520204703486e-05,-5.21501229322014e-06,0.954402232626072,0.000225066595479329,0.000831194986308761,-2.61925688734924e-06,0,0,0,0
0.135,0,0,1,0,2.99545334886575e-05,-5.36372674675804e-06,0.954197596189722,0.000229128920138289,0.000817890995814378,-2.61741277473781e-06,0,0,0,0
0.136,0,0,1,0,3.03616632952694e-05,-5.51112377000558e-06,0.953994065591179,0.000233069114309484,0.00080469585331352,-2.61515567360066e-06,0,0,0,0
0.137,0,0,1,0,3.0810271817806e-05,-5.64668457439699e-06,0.953800470196339,0.000235912048767777,0.000792478636311131,-2.60918815027923e-06,0,0,0,0
0.138,0,0,1,0,3.12588803403427e-05,-5.7822453787884e-06,0.953606874801499,0.00023875498322607,0.000780261419308743,-2.6032206269578e-06,0,0,0,0
0.139,0,0,1,0,3.17545940297703e-05,-5.90570176772651e-06,0.953421734867066,0.000240536059835748,0.00076960220456354,-2.59471242513723e-06,0,0,0,0
0.14,0,0,1,0,3.22646276798477e-05,-6.02547841695834e-06,0.953239165390786,0.000241994331886787,0.000759416622170959,-2.58543185759687e-06,0,0,0,0
0.141,0,0,1,0,3.28069303580199e-05,-6.1375908751004e-06,0.953061404868513,0.000242801397921975,0.000750457455869395,-2.57501475496156e-06,0,0,0,0
0.142,0,0,1,0,3.33913876761864e-05,-6.23969121836603e-06,0.952889926522583,0.000242757761076384,0.000743100418043716,-2.56311293987604e-06,0,0,0,0
0.143,0,0,1,0,3.39842998258301e-05,-6.33993376172504e-06,0.952719573851139,0.000242558400018268,0.000736087266754797,-2.5510132767496e-06,0,0,0,0
0.144,0,0,1,0,3.46530527101297e-05,-6.42351164297437e-06,0.952559318599167,0.000240962176265321,0.000732158814156382,-2.53713889572209e-06,0,0,0,0
0.145,0,0,1,0,3.53218055944292e-05,-6.50708952422369e-06,0.952399063347195,0.000239365952512374,0.000728230361557966,-2.52326451469459e-06,0,0,0,0
0.146,0,0,1,0,3.60600640791973e-05,-6.57686202032205e-06,0.95224755678525,0.000236605850270767,0.000727220561912501,-2.50840726464936e-06,0,0,0,0
0.147,0,0,1,0,3.68194353754575e-05,-6.64244103427935e-06,0.952098707698993,0.000233492211810996,0.000727097323482122,-2.49325146127674e-06,0,0,0,0
0.148,0,0,1,0,3.76192659659457e-05,-6.70115241711438e-06,0.95195490014095,0.000229779825642977,0.000728687688605008,-2.47789041940269e-06,0,0,0,0
0.149,0,0,1,0,3.84719198233916e-05,-6.75089748654578e-06,0.95181767475385,0.000225285720202873,0.00073251531811129,-2.46226142010727e-06,0,0,0,0
0.15,0,0,1,0,3.93351467007694e-05,-6.79937097312416e-06,0.951681821155352,0.000220667013037818,0.00073678379492986,-2.44670843350338e-06,0,0,0,0
0.151,0,0,1,0,4.02930648019696e-05,-6.83645625299164e-06,0.951558253199225,0.000214932381576595,0.000745000469310546,-2.43183621122528e-06,0,0,0,0
0.152,0,0,1,0,4.12509829031698e-05,-6.87354153285912e-06,0.951434685243098,0.000209197750115371,0.000753217143691232,-2.41696398894719e-06,0,0,0,0
0.153,0,0,1,0,4.22172605634944e-05,-6.91022569329448e-06,0.951312304083099,0.000203399549662266,0.000761767091035897,-2.40228554829743e-06,0,0,0,0
0.154,0,0,1,0,4.3286246048498e-05,-6.94198159092372e-06,0.951204504224207,0.0001968203232273,0.00077441172096429,-2.38998796161522e-06,0,0,0,0
0.155,0,0,1,0,4.43552315335015e-05,-6.97373748855297e-06,0.951096704365314,0.000190241096792334,0.000787056350892683,-2.37769037493301e-06,0,0,0,0
0.156,0,0,1,0,4.54290370069207e-05,-7.00584343042509e-06,0.950989712331456,0.000183657707337365,0.000799873870040326,-2.36562452879971e-06,0,0,0,0
0.157,0,0,1,0,4.65942516421475e-05,-7.04458782203577e-06,0.95089804037782,0.000176995367865052,0.000815970164416101,-2.35795354993697e-06,0,0,0,0
0.158,0,0,1,0,4.77594662773743e-05,-7.08333221364645e-06,0.950806368424184,0.000170333028392738,0.000832066458791877,-2.35028257107423e-06,0,0,0,0
0.159,0,0,1,0,4.89265509528504e-05,-7.1225839755889e-06,0.950715105677477,0.000163689167792704,0.000848214643485487,-2.3427752309391e-06,0,0,0,0
0.16,0,0,1,0,5.01668324803686e-05,-7.18169515559544e-06,0.950639860050751,0.000157768604608667,0.00086639391169111,-2.34167301483229e-06,0,0,0,0
0.161,0,0,1,0,5.14071140078868e-05,-7.24080633560198e-06,0.950564614424025,0.00015184804142463,0.000884573179896734,-2.34057079872548e-06,0,0,0,0
0.162,0,0,1,0,5.2647395535405e-05,-7.29991751560852e-06,0.950489368797298,0.000145927478240593,0.000902752448102357,-2.33946858261867e-06,0,0,0,0
0.163,0,0,1,0,5.39362433950275e-05,-7.39216294730155e-06,0.950430763148844,0.000141533654681585,0.000921323354004045,-2.34652202686136e-06,0,0,0,0
0.164,0,0,1,0,5.5225104145111e-05,-7.48441717347749e-06,0.950372161916967,0.00013714023634934,0.00093989436385409,-2.35357763577692e-06,0,0,0,0
0.165,0,0,1,0,5.65139648951946e-05,-7.57667139965343e-06,0.95031356068509,0.000132746818017095,0.000958465373704136,-2.36063324469248e-06,0,0,0,0
0.166,0,0,1,0,5.78211123459853e-05,-7.71176867023357e-06,0.950271306463919,0.000130485634152983,0.000975582644317501,-2.37671157442901e-06,0,0,0,0
0.167,0,0,1,0,5.91287371996651e-05,-7.8479844254162e-06,0.950229479006998,0.000128280115600584,0.000992661962797097,-2.39302545638763e-06,0,0,0,0
0.168,0,0,1,0,6.04363620533448e-05,-7.98420018059883e-06,0.950187651550078,0.000126074597048185,0.00100974128127669,-2.40933933834625e-06,0,0,0,0
0.169,0,0,1,0,6.17334563445929e-05,-8.16971506360383e-06,0.950161788857934,0.000126400690529657,0.0010236296502829,-2.43501132753767e-06,0,0,0,0
0.17,0,0,1,0,6.30299891642847e-05,-8.35785849168423e-06,0.95013677737971,0.000126861765229629,0.00103734788332739,-2.46118227498187e-06,0,0,0,0
0.171,0,0,1,0,6.43265219839765e-05,-8.54600191976463e-06,0.950111765901485,0.0001273228399296,0.00105106611637187,-2.48735322242607e-06,0,0,0,0
0.172,0,0,1,0,6.55890354272431e-05,-8.78633864540877e-06,0.950102263206013,0.000130488377606232,0.00106020109810561,-2.52276281573553e-06,0,0,0,0
0.173,0,0,1,0,6.68487588527428e-05,-9.03095587948141e-06,0.950094032426254,0.000133875715343532,0.00106896019544842,-2.55893009448239e-06,0,0,0,0
0.174,0,0,1,0,6.81084822782424e-05,-9.27557311355405e-06,0.950085801646495,0.000137263053080833,0.00107771929279123,-2.59509737322925e-06,0,0,0,0
0.175,0,0,1,0,6.93192779964854e-05,-9.57154394708438e-06,0.950092569836346,0.00014329086349669,0.00108104478485459,-2.6399614008452e-06,0,0,0,0
0.176,0,0,1,0,7.05245784442548e-05,-9.87328251294131e-06,0.950101022621685,0.000149615236174714,0.00108376000653474,-2.68580219581763e-06,0,0,0,0
0.177,0,0,1,0,7.17298788920242e-05,-1.01750210787982e-05,0.950109475407024,0.000155939608852739,0.00108647522821489,-2.73164299079007e-06,0,0,0,0
0.178,0,0,1,0,7.28814797321548e-05,-1.05233794617486e-05,0.950132384874696,0.0001645960846458,0.00108354182145129,-2.78515223639513e-06,0,0,0,0
0.179,0,0,1,0,7.40253284098347e-05,-1.0878467957104e-05,0.950157381332475,0.000173589226626828,0.00107979296952443,-2.83976851197046e-06,0,0,0,0
0.18,0,0,1,0,7.51691770875147e-05,-1.12335564524595e-05,0.950182377790255,0.000182582368607856,0.00107604411759757,-2.89438478754579e-06,0,0,0,0
0.181,0,0,1,0,7.62641820242011e-05,-1.16265796543698e-05,0.950221276529359,0.000193355242086414,0.0010670351091028,-2.95501826507114e-06,0,0,0,0
0.182,0,0,1,0,7.73504776027378e-05,-1.2026367017644e-05,0.950262654192982,0.000204445460606673,0.00105708815878495,-3.01672467365738e-06,0,0,0,0
0.183,0,0,1,0,7.84367731812744e-05,-1.24261543809182e-05,0.950304031856605,0.000215535679126932,0.00104714120846709,-3.07843108224363e-06,0,0,0,0
0.184,0,0,1,0,7.94845509568605e-05,-1.28526554140917e-05,0.950360388625567,0.000227627114536076,0.00103241225142498,-3.14377059952533e-06,0,0,0,0
0.185,0,0,1,0,8.05240729997756e-05,-1.32848821351408e-05,0.950419955948606,0.000239933146270742,0.00101665834056613,-3.20988882098683e-06,0,0,0,0
0.186,0,0,1,0,8.15635950426907e-05,-1.37171088561899e-05,0.950479523271644,0.000252239178005409,0.00100090442970727,-3.27600704244834e-06,0,0,0,0
0.187,0,0,1,0,8.26019839082796e-05,-1.41498810152295e-05,0.950540115684421,0.000264532219503591,0.000984918353247483,-3.34209850959898e-06,0,0,0,0
0.188,0,0,1,0,8.36204997598389e-05,-1.45922187529196e-05,0.950618685533082,0.000276597445684698,0.000964860689633756,-3.40772077499013e-06,0,0,0,0
0.189,0,0,1,0,8.46390156113983e-05,-1.50345564906097e-05,0.950697255381744,0.000288662671865805,0.000944803026020029,-3.47334304038129e-06,0,0,0,0
0.19,0,0,1,0,8.56575314629577e-05,-1.54768942282999e-05,0.950775825230406,0.000300727898046912,0.000924745362406303,-3.53896530577245e-06,0,0,0,0
0.191,0,0,1,0,8.66749376660123e-05,-1.59173859362009e-05,0.950861879333069,0.000312330499522451,0.000903447547014045,-3.60307083478308e-06,0,0,0,0
0.192,0,0,1,0,8.76958922249639e-05,-1.63524591467676e-05,0.950955357795907,0.000323248967348792,0.000881215522508346,-3.66483955703872e-06,0,0,0,0
0.193,0,0,1,0,8.87256477349517e-05,-1.67789937573544e-05,0.951054230771405,0.000333381922619052,0.000858701080624668,-3.72377946552302e-06,0,0,0,0
0.194,0,0,1,0,8.97719128241852e-05,-1.71914299125878e-05,0.951159752106318,0.000342323386984247,0.000836198509230348,-3.77830142491838e-06,0,0,0,0
0.195,0,0,1,0,9.08274535342568e-05,-1.75965252016578e-05,0.951268206550995,0.000350669066250473,0.000813827090174372,-3.83056668832944e-06,0,0,0,0
0.196,0,0,1,0,9.19038256101473e-05,-1.79854383957093e-05,0.95138285467021,0.000357714051910476,0.000791811180075058,-3.87787690741167e-06,0,0,0,0
0.197,0,0,1,0,9.30035805518192e-05,-1.83577887899856e-05,0.951502826897798,0.000363474500106891,0.000770444128541578,-3.92016717110438e-06,0,0,0,0
0.198,0,0,1,0,9.41177048212373e-05,-1.87200551517192e-05,0.95162600020732,0.000368454695433478,0.000749486462935001,-3.95940113345717e-06,0,0,0,0
0.199,0,0,1,0,9.52675043872692e-05,-1.90589220455336e-05,0.951755892548336,0.000371656270129758,0.000729730162219854,-3.9915436239781e-06,0,0,0,0
0.2,0,0,1,0,9.64485609925226e-05,-1.93788243531472e-05,0.951890792450819,0.000373435183821686,0.000711155154975189,-4.01792150756045e-06,0,0,0,0
0.201,0,0,1,0,9.76615461565374e-05,-1.96804190612119e-05,0.952030326888671,0.000373848579101493,0.000693854384513369,-4.0387132576254e-06,0,0,0,0
0.202,0,0,1,0,9.89085433851159e-05,-1.99635112692539e-05,0.952174401445646,0.000372887009867116,0.000677964942201466,-4.0538394608897e-06,0,0,0,0
0.203,0,0,1,0,0.000100191455324533,-2.02280743544122e-05,0.952322910651125,0.000370551841956875,0.000663612878926913,-4.06327333132816e-06,0,0,0,0
0.204,0,0,1,0,0.000101511987035642,-2.04742467813451e-05,0.952475737872854,0.000366855059294615,0.000650912183704273,-4.06704124258996e-06,0,0,0,0
0.205,0,0,1,0,0.000102880349033063,-2.06986584197897e-05,0.952633600574395,0.000361546456904976,0.000640363474326299,-4.06409013562138e-06,0,0,0,0
0.206,0,0,1,0,0.000104291082562083,-2.09052379455666e-05,0.952795570643197,0.000354913409267288,0.000631757141802263,-4.05563337196867e-06,0,0,0,0
0.207,0,0,1,0,0.000105743120125217,-2.10955171580591e-05,0.95296131325831,0.000347064679332725,0.000625063774006618,-4.04215595715859e-06,0,0,0,0
0.208,0,0,1,0,0.00010723669952692,-2.12704210149254e-05,0.95313065255499,0.000338062860004088,0.000620307988989957,-4.02396261329422e-06,0,0,0,0
0.209,0,0,1,0,0.000108771759549785,-2.14309910879399e-05,0.953303403334516,0.000327977993165482,0.000617496234487596,-4.00140043090186e-06,0,0,0,0
0.21,0,0,1,0,0.000110347850285141,-2.15784020608504e-05,0.95347936538819,0.0003168889522393,0.000616612573114408,-3.97486290319179e-06,0,0,0,0
0.211,0,0,1,0,0.000111970996625725,-2.17122471200458e-05,0.953658798964752,0.000304746140443056,0.000617939420576472,-3.94429448603104e-06,0,0,0,0
0.212,0,0,1,0,0.000113634368851158,-2.18359007682678e-05,0.953841033252377,0.000291790323719623,0.000621148137917077,-3.9107670053617e-06,0,0,0,0
0.213,0,0,1,0,0.000115335578558115,-2.19512195737425e-05,0.954025774273288,0.000278146094158973,0.00062611462478614,-3.87488890464893e-06,0,0,0,0
0.214,0,0,1,0,0.000117073969445461,-2.20597558760919e-05,0.954212852749802,0.000263909560578538,0.000632789902476728,-3.83718206626812e-06,0,0,0,0
